Area,Item,Unit,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
China,"Pistachios, in shell",1000 USD,447413000.0,452093000.0,430898000.0,452655000.0,477976000.0,457146000.0,414422000.0
China,Plums and sloes,1000 USD,7437916000.0,8024070000.0,6084218000.0,8369456000.0,7331978000.0,10245955000.0,9032439000.0
China,Pomelos and grapefruits,1000 USD,3032602000.0,3378561000.0,3657645000.0,2510590000.0,3324497000.0,3286043000.0,3345624000.0
China,Potatoes,1000 USD,31237966000.0,31606052000.0,30736380000.0,32281396000.0,18859831000.0,35893974000.0,40346980000.0
China,"Pumpkins, squash and gourds",1000 USD,2437194000.0,2400384000.0,2729304000.0,4798009000.0,2814483000.0,2585630000.0,3194483000.0
China,Quinces,1000 USD,117309000.0,88698000.0,86196000.0,85033000.0,91051000.0,87081000.0,90999000.0
China,"Ramie, raw or retted",1000 USD,46041000.0,57556000.0,57758000.0,59980000.0,8037000.0,7002000.0,6406000.0
China,Rape or colza seed,1000 USD,10864857000.0,11084193000.0,9738522000.0,11195277000.0,27105205000.0,14477498000.0,15064345000.0
China,Raw milk of buffalo,1000 USD,1751649000.0,1776484000.0,1673208000.0,1694281000.0,1811357000.0,1757522000.0,1810399000.0
China,Raw milk of camel,1000 USD,2805000.0,3030000.0,3339000.0,3448000.0,4058000.0,4387000.0,4318000.0
China,Raw milk of cattle,1000 USD,14670573000.0,15360135000.0,16917621000.0,21086601000.0,24498396000.0,21637393000.0,23975024000.0
China,Raw milk of goats,1000 USD,59433000.0,61662000.0,60957000.0,61482000.0,67255000.0,65479000.0,60157000.0
China,Raw milk of sheep,1000 USD,310231000.0,320938000.0,317552000.0,336821000.0,386290000.0,387011000.0,362430000.0
China,Rice,1000 USD,99098978000.0,100715115000.0,85134405000.0,87620465000.0,89828079000.0,86123012000.0,83015580000.0
China,Rye,1000 USD,1420113000.0,881286000.0,848497000.0,803952000.0,824608000.0,776337000.0,858257000.0
China,Safflower seed,1000 USD,20034000.0,26867000.0,26435000.0,27615000.0,30120000.0,29631000.0,29076000.0
China,"Seed cotton, unginned",1000 USD,19515918000.0,21075827000.0,34329467000.0,17237214000.0,23996429000.0,24245463000.0,24865313000.0
China,Sesame seed,1000 USD,819541000.0,939584000.0,1050883000.0,783927000.0,1020667000.0,903972000.0,1002930000.0
China,"Shorn wool, greasy, including fleece-washed shorn wool",1000 USD,3074901000.0,3189872000.0,2943344000.0,2924098000.0,3327908000.0,3134497000.0,3236994000.0
China,Silk-worm cocoons suitable for reeling,1000 USD,2769218000.0,2361538000.0,1206775000.0,919680000.0,847359000.0,854547000.0,883281000.0
China,"Sisal, raw",1000 USD,10070000.0,10426000.0,10147000.0,10248000.0,11101000.0,10756000.0,10827000.0
China,Sorghum,1000 USD,775954000.0,934728000.0,967731000.0,923736000.0,1125618000.0,981440000.0,1021236000.0
China,Soya beans,1000 USD,9116376000.0,9528916000.0,10755119000.0,15076689000.0,21854372000.0,18615101000.0,14936913000.0
China,Spinach,1000 USD,11305887000.0,12952030000.0,18858756000.0,9415460000.0,23025794000.0,17893550000.0,19891076000.0
China,Strawberries,1000 USD,7960224000.0,12244827000.0,9958149000.0,9522061000.0,9911463000.0,12248833000.0,10677423000.0
China,Sugar beet,1000 USD,643193000.0,811542000.0,865556000.0,864266000.0,617830000.0,686947000.0,678448000.0
China,Sugar cane,1000 USD,22525643000.0,23494606000.0,51790669000.0,81715503000.0,36450910000.0,30541216000.0,35568052000.0
China,Sunflower seed,1000 USD,5406069000.0,4445431000.0,4681172000.0,2551292000.0,2871057000.0,2542840000.0,4096107000.0
China,Sweet potatoes,1000 USD,13458188000.0,15668438000.0,42114470000.0,51534782000.0,47661984000.0,47381032000.0,42377614000.0
China,"Tangerines, mandarins, clementines",1000 USD,13105016000.0,12338492000.0,14356218000.0,14532497000.0,16907987000.0,17598912000.0,17298057000.0
China,Taro,1000 USD,817100000.0,505937000.0,872237000.0,669932000.0,1195720000.0,896511000.0,940583000.0
China,Tea leaves,1000 USD,51745235000.0,56426142000.0,56327202000.0,57631227000.0,64231558000.0,62377367000.0,64837659000.0
China,Tomatoes,1000 USD,32890691000.0,33760467000.0,38350917000.0,35971277000.0,34998388000.0,62599260000.0,44699188000.0
China,Triticale,1000 USD,117238000.0,119142000.0,120351000.0,121305000.0,131687000.0,128756000.0,123180000.0
China,Tung nuts,1000 USD,174373000.0,167195000.0,169572000.0,175649000.0,184426000.0,172697000.0,159711000.0
China,Unmanufactured tobacco,1000 USD,9342254000.0,9376220000.0,9386310000.0,7381396000.0,7525066000.0,7042337000.0,7657480000.0
China,"Vanilla, raw",1000 USD,3240000.0,3740000.0,3376000.0,3524000.0,3893000.0,3733000.0,3692000.0
China,"Walnuts, in shell",1000 USD,5906665000.0,5909954000.0,6079569000.0,6694908000.0,2438272000.0,7164504000.0,7522785000.0
China,Watermelons,1000 USD,24540386000.0,22981986000.0,31274662000.0,41648122000.0,32819061000.0,37556241000.0,42350844000.0
China,Wheat,1000 USD,44746710000.0,44799130000.0,53422005000.0,49073619000.0,55070172000.0,57773380000.0,55523965000.0
China,Agriculture,1000 USD,1183043215000.0,1229639792000.0,1573125080000.0,1596032577000.0,1553690886000.0,1672384623000.0,1690784197000.0
China,"Cereals, primary",1000 USD,243879802000.0,251745612000.0,248795387000.0,249755376000.0,266599634000.0,252337553000.0,251923357000.0
China,Crops,1000 USD,871648534000.0,919734418000.0,1104625860000.0,1130076690000.0,1123092835000.0,1170731813000.0,1173763508000.0
China,Fibre Crops Primary,1000 USD,6903499000.0,7463513000.0,12101477000.0,6120185000.0,8436084000.0,8520905000.0,8736801000.0
China,Food,1000 USD,1145344857000.0,1190919273000.0,1523428139000.0,1565442296000.0,1515684448000.0,1635019024000.0,1651967933000.0
China,Fruit Primary,1000 USD,156038206000.0,168095965000.0,229655002000.0,232209798000.0,208426793000.0,235605011000.0,252916884000.0
China,Livestock,1000 USD,311394681000.0,309905374000.0,468499220000.0,465955887000.0,430598051000.0,501652810000.0,517020688000.0
China,"Meat indigenous, total",1000 USD,236574356000.0,228260382000.0,378268619000.0,371013026000.0,340908999000.0,399031980000.0,415789401000.0
China,"Milk, Total",1000 USD,16794692000.0,17522249000.0,18972677000.0,23182632000.0,26767355000.0,23851793000.0,26212329000.0
China,Non Food,1000 USD,17990857000.0,17446144000.0,15175528000.0,13160185000.0,13803739000.0,12923174000.0,13751149000.0
China,Oilcrops Primary,1000 USD,47703236000.0,48628614000.0,67066538000.0,64655519000.0,103122614000.0,90652282000.0,88553133000.0
China,"Roots and Tubers, Total",1000 USD,45848982000.0,48277685000.0,74225870000.0,84994929000.0,68270572000.0,84711066000.0,84187947000.0
China,Sugar Crops Primary,1000 USD,23168835000.0,24306148000.0,52656224000.0,82579769000.0,37068740000.0,31228163000.0,36246501000.0
China,Vegetables and Fruit Primary,1000 USD,418264999000.0,447549602000.0,556542715000.0,547712006000.0,543457086000.0,606883580000.0,605439686000.0
China,Vegetables Primary,1000 USD,262226792000.0,279453637000.0,326887714000.0,315502208000.0,335030293000.0,371278569000.0,352522802000.0
"China, Hong Kong SAR",Cabbages,1000 USD,1169000.0,1173000.0,1454000.0,1552000.0,1508000.0,1588000.0,1641000.0
"China, Hong Kong SAR",Cucumbers and gherkins,1000 USD,2257000.0,2333000.0,2397000.0,2484000.0,2655000.0,2801000.0,2768000.0
"China, Hong Kong SAR",Eggplants (aubergines),1000 USD,277000.0,285000.0,332000.0,345000.0,333000.0,346000.0,346000.0
"China, Hong Kong SAR","Eggs from other birds in shell, fresh, n.e.c.",1000 USD,,,,,,,
"China, Hong Kong SAR","Hen eggs in shell, fresh",1000 USD,1665000.0,1390000.0,1197000.0,1193000.0,1075000.0,1306000.0,1222000.0
"China, Hong Kong SAR",Lettuce and chicory,1000 USD,4236000.0,4290000.0,4696000.0,5121000.0,5310000.0,5569000.0,5746000.0
"China, Hong Kong SAR","Meat of cattle with the bone, fresh or chilled",1000 USD,135168000.0,135672000.0,137218000.0,143531000.0,152819000.0,150875000.0,145424000.0
"China, Hong Kong SAR","Meat of chickens, fresh or chilled",1000 USD,135642000.0,149099000.0,153707000.0,152624000.0,150361000.0,160382000.0,170126000.0
"China, Hong Kong SAR","Meat of ducks, fresh or chilled",1000 USD,3059000.0,3598000.0,4326000.0,4741000.0,5072000.0,5321000.0,5550000.0
"China, Hong Kong SAR","Meat of pig with the bone, fresh or chilled",1000 USD,554326000.0,568384000.0,565301000.0,596523000.0,525968000.0,580183000.0,688186000.0
"China, Hong Kong SAR","Onions and shallots, green",1000 USD,7336000.0,7547000.0,7475000.0,7432000.0,7985000.0,8166000.0,8291000.0
"China, Hong Kong SAR","Pumpkins, squash and gourds",1000 USD,303000.0,311000.0,339000.0,369000.0,407000.0,395000.0,401000.0
"China, Hong Kong SAR",Raw milk of cattle,1000 USD,221000.0,227000.0,236000.0,250000.0,266000.0,275000.0,293000.0
"China, Hong Kong SAR",Spinach,1000 USD,21470000.0,22182000.0,29276000.0,32047000.0,28317000.0,30145000.0,31553000.0
"China, Hong Kong SAR",Sweet potatoes,1000 USD,54000.0,53000.0,66000.0,63000.0,60000.0,59000.0,69000.0
"China, Hong Kong SAR",Tomatoes,1000 USD,19000.0,20000.0,19000.0,18000.0,18000.0,18000.0,18000.0
"China, Hong Kong SAR",Agriculture,1000 USD,221147000.0,217465000.0,460759000.0,563986000.0,427014000.0,442819000.0,449719000.0
"China, Hong Kong SAR",Crops,1000 USD,37121000.0,38194000.0,46054000.0,49432000.0,46593000.0,49085000.0,50833000.0
"China, Hong Kong SAR",Food,1000 USD,221147000.0,217465000.0,460759000.0,563986000.0,427014000.0,442819000.0,449719000.0
"China, Hong Kong SAR",Livestock,1000 USD,184025000.0,179270000.0,414705000.0,514554000.0,380420000.0,393734000.0,398886000.0
"China, Hong Kong SAR","Meat indigenous, total",1000 USD,182139000.0,177654000.0,413272000.0,513111000.0,379080000.0,392152000.0,397371000.0
"China, Hong Kong SAR","Milk, Total",1000 USD,221000.0,227000.0,236000.0,250000.0,266000.0,275000.0,293000.0
"China, Hong Kong SAR","Roots and Tubers, Total",1000 USD,54000.0,53000.0,66000.0,63000.0,60000.0,59000.0,69000.0
"China, Hong Kong SAR",Vegetables and Fruit Primary,1000 USD,37068000.0,38142000.0,45988000.0,49369000.0,46533000.0,49027000.0,50764000.0
"China, Hong Kong SAR",Vegetables Primary,1000 USD,37068000.0,38142000.0,45988000.0,49369000.0,46533000.0,49027000.0,50764000.0
"China, mainland","Almonds, in shell",1000 USD,367712000.0,341136000.0,346701000.0,344236000.0,357868000.0,431812000.0,45867000.0
"China, mainland","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",1000 USD,84598000.0,90350000.0,84889000.0,87093000.0,94338000.0,90469000.0,90408000.0
"China, mainland",Apples,1000 USD,22396401000.0,22902171000.0,57680712000.0,51979445000.0,36827790000.0,50222130000.0,62620643000.0
"China, mainland",Apricots,1000 USD,100684000.0,83363000.0,45891000.0,65149000.0,82284000.0,92558000.0,97555000.0
"China, mainland",Artichokes,1000 USD,63149000.0,67560000.0,67546000.0,68337000.0,75529000.0,74342000.0,71360000.0
"China, mainland",Asparagus,1000 USD,9569316000.0,10061699000.0,9840241000.0,9800460000.0,10667453000.0,10385911000.0,9579361000.0
"China, mainland",Avocados,1000 USD,178556000.0,185441000.0,171165000.0,188999000.0,222151000.0,235385000.0,236290000.0
"China, mainland",Bananas,1000 USD,4915634000.0,6733657000.0,8762091000.0,8340158000.0,7951852000.0,9474359000.0,9986370000.0
"China, mainland",Barley,1000 USD,417771000.0,631801000.0,557750000.0,518568000.0,528914000.0,420264000.0,385922000.0
"China, mainland","Beans, dry",1000 USD,1095958000.0,1000518000.0,870463000.0,912210000.0,1017374000.0,999677000.0,992887000.0
"China, mainland","Broad beans and horse beans, dry",1000 USD,1141043000.0,944465000.0,761423000.0,654146000.0,596810000.0,475634000.0,472632000.0
"China, mainland","Broad beans and horse beans, green",1000 USD,64232000.0,67891000.0,66593000.0,64903000.0,69819000.0,66937000.0,65630000.0
"China, mainland",Buckwheat,1000 USD,156742000.0,150541000.0,143235000.0,133124000.0,133572000.0,120795000.0,121590000.0
"China, mainland",Cabbages,1000 USD,8411491000.0,9629157000.0,8262558000.0,8779784000.0,10139882000.0,10251810000.0,9839726000.0
"China, mainland",Cantaloupes and other melons,1000 USD,6339882000.0,7003409000.0,6902325000.0,7742677000.0,9523451000.0,8359815000.0,9014462000.0
"China, mainland",Carrots and turnips,1000 USD,6749723000.0,7168079000.0,6449978000.0,6098760000.0,7132607000.0,8911014000.0,6374565000.0
"China, mainland","Cashew nuts, in shell",1000 USD,1758000.0,1734000.0,1848000.0,1905000.0,2072000.0,2105000.0,1934000.0
"China, mainland","Cassava, fresh",1000 USD,299002000.0,459474000.0,451173000.0,464092000.0,507060000.0,497099000.0,481948000.0
"China, mainland",Castor oil seeds,1000 USD,29167000.0,19319000.0,24310000.0,11306000.0,14704000.0,15875000.0,13130000.0
"China, mainland",Cauliflowers and broccoli,1000 USD,5040147000.0,5217414000.0,4831627000.0,4630835000.0,5942460000.0,4982548000.0,5894664000.0
"China, mainland",Cereals n.e.c.,1000 USD,15961000.0,16467000.0,16807000.0,17263000.0,18706000.0,17611000.0,16986000.0
"China, mainland",Cherries,1000 USD,242777000.0,246812000.0,240730000.0,235274000.0,221296000.0,237148000.0,260487000.0
"China, mainland","Chestnuts, in shell",1000 USD,8649702000.0,10412824000.0,11582567000.0,12289475000.0,13059660000.0,11465718000.0,9829655000.0
"China, mainland","Chick peas, dry",1000 USD,24813000.0,25348000.0,24133000.0,23938000.0,25321000.0,23887000.0,21577000.0
"China, mainland","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1000 USD,253417000.0,438832000.0,171116000.0,261643000.0,461026000.0,471282000.0,357638000.0
"China, mainland","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",1000 USD,11719394000.0,12737241000.0,14238451000.0,13377214000.0,13242103000.0,12702625000.0,14393649000.0
"China, mainland","Cinnamon and cinnamon-tree flowers, raw",1000 USD,246818000.0,269623000.0,265263000.0,306786000.0,332857000.0,306650000.0,312894000.0
"China, mainland","Cloves (whole stems), raw",1000 USD,2890000.0,2951000.0,2863000.0,2948000.0,3189000.0,3098000.0,3081000.0
"China, mainland","Coconuts, in shell",1000 USD,393597000.0,541196000.0,533815000.0,515531000.0,573649000.0,539462000.0,498123000.0
"China, mainland","Coffee, green",1000 USD,213577000.0,259372000.0,267217000.0,264194000.0,277787000.0,273699000.0,273090000.0
"China, mainland",Cucumbers and gherkins,1000 USD,25957440000.0,28789323000.0,42678246000.0,45430682000.0,42859306000.0,56430814000.0,53537904000.0
"China, mainland",Dates,1000 USD,327828000.0,219607000.0,239559000.0,237716000.0,396857000.0,285893000.0,350220000.0
"China, mainland","Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1000 USD,36726000.0,37784000.0,51609000.0,44726000.0,45978000.0,42450000.0,40821000.0
"China, mainland",Eggplants (aubergines),1000 USD,16146005000.0,18424660000.0,21659093000.0,17914742000.0,20942893000.0,24092105000.0,24735354000.0
"China, mainland","Eggs from other birds in shell, fresh, n.e.c.",1000 USD,22053963000.0,22406255000.0,22304084000.0,23457591000.0,24995317000.0,24839312000.0,24774131000.0
"China, mainland",Figs,1000 USD,10222000.0,10633000.0,10397000.0,10085000.0,10754000.0,10196000.0,8749000.0
"China, mainland","Ginger, raw",1000 USD,1026374000.0,1105449000.0,2562104000.0,2922494000.0,721412000.0,573545000.0,1319342000.0
"China, mainland",Grapes,1000 USD,11117989000.0,10982117000.0,18959029000.0,21468763000.0,19478428000.0,21665636000.0,22863677000.0
"China, mainland",Green corn (maize),1000 USD,81784000.0,82681000.0,86602000.0,90476000.0,101200000.0,99382000.0,110022000.0
"China, mainland",Green garlic,1000 USD,9277821000.0,8528142000.0,22400013000.0,22496203000.0,15321670000.0,20555846000.0,25913552000.0
"China, mainland","Groundnuts, excluding shelled",1000 USD,7927948000.0,7885954000.0,17874499000.0,22890427000.0,33726623000.0,37520588000.0,36516802000.0
"China, mainland","Hazelnuts, in shell",1000 USD,60164000.0,62985000.0,58418000.0,58358000.0,61737000.0,57772000.0,56903000.0
"China, mainland","Hen eggs in shell, fresh",1000 USD,29366988000.0,35384912000.0,44056848000.0,43681991000.0,32887697000.0,49128490000.0,45305829000.0
"China, mainland",Hop cones,1000 USD,21605000.0,23440000.0,22115000.0,22881000.0,24577000.0,23612000.0,23810000.0
"China, mainland","Horse meat, fresh or chilled",1000 USD,633139000.0,713739000.0,817982000.0,806369000.0,815716000.0,929211000.0,911528000.0
"China, mainland","Jute, raw or retted",1000 USD,3014000.0,2947000.0,2797000.0,1792000.0,1510000.0,1301000.0,990000.0
"China, mainland","Kenaf, and other textile bast fibres, raw or retted",1000 USD,13802000.0,16045000.0,15462000.0,15140000.0,16686000.0,15935000.0,15719000.0
"China, mainland",Kiwi fruit,1000 USD,,1437867000.0,3138916000.0,2238461000.0,2106858000.0,2464625000.0,2411592000.0
"China, mainland",Leeks and other alliaceous vegetables,1000 USD,53340000.0,56664000.0,49389000.0,55692000.0,69888000.0,58514000.0,54740000.0
"China, mainland",Lemons and limes,1000 USD,3055534000.0,3603396000.0,3044879000.0,2406417000.0,2402005000.0,2928614000.0,2946485000.0
"China, mainland","Lentils, dry",1000 USD,324470000.0,332131000.0,304208000.0,304917000.0,327960000.0,317853000.0,333372000.0
"China, mainland",Lettuce and chicory,1000 USD,8327294000.0,8421741000.0,9131610000.0,12512579000.0,9500253000.0,8459289000.0,7451643000.0
"China, mainland",Linseed,1000 USD,210342000.0,217677000.0,193266000.0,186125000.0,201909000.0,160943000.0,148261000.0
"China, mainland",Maize (corn),1000 USD,96052051000.0,102345068000.0,106544213000.0,109318131000.0,117597195000.0,104800189000.0,109606381000.0
"China, mainland","Mangoes, guavas and mangosteens",1000 USD,4587875000.0,5170948000.0,6005896000.0,8255604000.0,5548137000.0,4357902000.0,4757691000.0
"China, mainland","Meat of asses, fresh or chilled",1000 USD,593718000.0,602746000.0,637749000.0,634289000.0,526172000.0,450386000.0,384203000.0
"China, mainland","Meat of buffalo, fresh or chilled",1000 USD,2427155000.0,2625360000.0,6941834000.0,8392997000.0,6426404000.0,8250468000.0,8955697000.0
"China, mainland","Meat of camels, fresh or chilled",1000 USD,138433000.0,187235000.0,227879000.0,229821000.0,273629000.0,298793000.0,343185000.0
"China, mainland","Meat of cattle with the bone, fresh or chilled",1000 USD,37249108000.0,38799645000.0,38432428000.0,38880886000.0,43275605000.0,42808663000.0,50303793000.0
"China, mainland","Meat of chickens, fresh or chilled",1000 USD,22327368000.0,27249500000.0,46168895000.0,45593481000.0,28903493000.0,40481401000.0,50442370000.0
"China, mainland","Meat of ducks, fresh or chilled",1000 USD,8352881000.0,9191410000.0,12869728000.0,13841346000.0,15323113000.0,16723946000.0,17842505000.0
"China, mainland","Meat of geese, fresh or chilled",1000 USD,12815023000.0,11327080000.0,15512800000.0,16090050000.0,17172388000.0,18093476000.0,21682112000.0
"China, mainland","Meat of goat, fresh or chilled",1000 USD,19163769000.0,20261053000.0,21279467000.0,20790153000.0,23316273000.0,21905466000.0,21459454000.0
"China, mainland","Meat of mules, fresh or chilled",1000 USD,112659000.0,106460000.0,88296000.0,86913000.0,79968000.0,77771000.0,76739000.0
"China, mainland","Meat of pig with the bone, fresh or chilled",1000 USD,122184688000.0,105465007000.0,207738513000.0,192649339000.0,180049174000.0,219850685000.0,210511739000.0
"China, mainland","Meat of rabbits and hares, fresh or chilled",1000 USD,1375236000.0,1341164000.0,1213215000.0,1247532000.0,1225432000.0,822371000.0,655564000.0
"China, mainland","Meat of sheep, fresh or chilled",1000 USD,8762834000.0,9984755000.0,25723700000.0,31086797000.0,23039267000.0,27822238000.0,31591797000.0
"China, mainland",Melonseed,1000 USD,63261000.0,40451000.0,37941000.0,37839000.0,40248000.0,38104000.0,34953000.0
"China, mainland",Millet,1000 USD,982843000.0,1031824000.0,929325000.0,1108844000.0,1225572000.0,1096524000.0,1137648000.0
"China, mainland",Mushrooms and truffles,1000 USD,32433069000.0,34479894000.0,37578957000.0,36052100000.0,41978401000.0,38152457000.0,38701523000.0
"China, mainland",Mustard seed,1000 USD,14064000.0,14178000.0,13508000.0,13558000.0,14239000.0,13748000.0,14443000.0
"China, mainland",Natural honey,1000 USD,758897000.0,778778000.0,745676000.0,775677000.0,862340000.0,810885000.0,817503000.0
"China, mainland",Natural rubber in primary forms,1000 USD,2528016000.0,2245026000.0,1359052000.0,1660895000.0,1866942000.0,1668227000.0,1766611000.0
"China, mainland",Oats,1000 USD,95441000.0,120509000.0,111067000.0,116368000.0,115513000.0,99244000.0,112612000.0
"China, mainland",Oil palm fruit,1000 USD,191582000.0,198547000.0,191946000.0,192884000.0,206270000.0,196963000.0,199802000.0
"China, mainland","Onions and shallots, dry (excluding dehydrated)",1000 USD,14768929000.0,15791255000.0,15756764000.0,16739720000.0,18736533000.0,18190311000.0,16440075000.0
"China, mainland","Onions and shallots, green",1000 USD,554638000.0,602370000.0,376975000.0,363115000.0,304644000.0,460813000.0,566217000.0
"China, mainland",Oranges,1000 USD,4142728000.0,3738019000.0,13472047000.0,5521125000.0,5512177000.0,5099232000.0,5406384000.0
"China, mainland","Other beans, green",1000 USD,12136461000.0,15362645000.0,18926139000.0,17103136000.0,16298542000.0,17695156000.0,16536680000.0
"China, mainland","Other citrus fruit, n.e.c.",1000 USD,2561396000.0,3123866000.0,3772359000.0,3961607000.0,3897706000.0,3607638000.0,3397400000.0
"China, mainland","Other fruits, n.e.c.",1000 USD,3015764000.0,3259486000.0,3300360000.0,3295127000.0,3624553000.0,3535232000.0,3421132000.0
"China, mainland","Other meat of mammals, fresh or chilled",1000 USD,361479000.0,384423000.0,377722000.0,393263000.0,430068000.0,422913000.0,399772000.0
"China, mainland","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",1000 USD,270287000.0,286345000.0,283170000.0,278748000.0,301844000.0,290208000.0,281818000.0
"China, mainland","Other oil seeds, n.e.c.",1000 USD,176997000.0,241336000.0,147986000.0,137957000.0,161373000.0,150220000.0,173391000.0
"China, mainland",Other pulses n.e.c.,1000 USD,116327000.0,121484000.0,109845000.0,112977000.0,122112000.0,119692000.0,119756000.0
"China, mainland","Other stimulant, spice and aromatic crops, n.e.c.",1000 USD,169528000.0,179033000.0,178334000.0,176799000.0,192319000.0,186198000.0,184610000.0
"China, mainland",Other stone fruits,1000 USD,5128553000.0,5491487000.0,5108239000.0,5076809000.0,5223916000.0,4651036000.0,4682171000.0
"China, mainland","Other tropical fruits, n.e.c.",1000 USD,4111856000.0,4481630000.0,4302098000.0,4442477000.0,4893987000.0,4768091000.0,4673084000.0
"China, mainland","Other vegetables, fresh n.e.c.",1000 USD,47548811000.0,48974742000.0,47273491000.0,47748846000.0,51250308000.0,49145354000.0,46550497000.0
"China, mainland",Papayas,1000 USD,530714000.0,544774000.0,533903000.0,538050000.0,606934000.0,572162000.0,554960000.0
"China, mainland",Peaches and nectarines,1000 USD,10276844000.0,10994324000.0,10706629000.0,11247920000.0,12435291000.0,12123790000.0,13760811000.0
"China, mainland",Pears,1000 USD,14417713000.0,15640233000.0,14489775000.0,15618925000.0,13724814000.0,16364845000.0,14886362000.0
"China, mainland","Peas, dry",1000 USD,944531000.0,976430000.0,898062000.0,906906000.0,992551000.0,971053000.0,1003623000.0
"China, mainland","Peas, green",1000 USD,6674701000.0,5861970000.0,7258110000.0,5972945000.0,9540345000.0,7466430000.0,7902101000.0
"China, mainland","Pepper (Piper spp.), raw",1000 USD,500469000.0,54101000.0,169916000.0,156906000.0,141655000.0,116076000.0,251231000.0
"China, mainland",Persimmons,1000 USD,1438721000.0,1707108000.0,1925773000.0,1458790000.0,2064812000.0,2153180000.0,2056316000.0
"China, mainland",Pineapples,1000 USD,947082000.0,1478980000.0,1425141000.0,1212461000.0,1284704000.0,1372481000.0,1728655000.0
"China, mainland","Pistachios, in shell",1000 USD,447413000.0,452093000.0,430898000.0,452655000.0,477976000.0,457146000.0,414422000.0
"China, mainland",Plums and sloes,1000 USD,7437916000.0,8024070000.0,6084218000.0,8369456000.0,7331978000.0,10245955000.0,9032439000.0
"China, mainland",Pomelos and grapefruits,1000 USD,3032602000.0,3378561000.0,3657645000.0,2510590000.0,3324497000.0,3286043000.0,3345624000.0
"China, mainland",Potatoes,1000 USD,31237966000.0,31606052000.0,30736380000.0,32281396000.0,18859831000.0,35893974000.0,40346980000.0
"China, mainland","Pumpkins, squash and gourds",1000 USD,2436890000.0,2400073000.0,2728965000.0,4797640000.0,2814076000.0,2585234000.0,3194082000.0
"China, mainland",Quinces,1000 USD,117309000.0,88698000.0,86196000.0,85033000.0,91051000.0,87081000.0,90999000.0
"China, mainland","Ramie, raw or retted",1000 USD,46041000.0,57556000.0,57758000.0,59980000.0,8037000.0,7002000.0,6406000.0
"China, mainland",Rape or colza seed,1000 USD,10864857000.0,11084193000.0,9738522000.0,11195277000.0,27105205000.0,14477498000.0,15064345000.0
"China, mainland",Raw milk of buffalo,1000 USD,1751649000.0,1776484000.0,1673208000.0,1694281000.0,1811357000.0,1757522000.0,1810399000.0
"China, mainland",Raw milk of camel,1000 USD,2805000.0,3030000.0,3339000.0,3448000.0,4058000.0,4387000.0,4318000.0
"China, mainland",Raw milk of cattle,1000 USD,14670352000.0,15359908000.0,16917385000.0,21086351000.0,24498130000.0,21637118000.0,23974731000.0
"China, mainland",Raw milk of goats,1000 USD,59433000.0,61662000.0,60957000.0,61482000.0,67255000.0,65479000.0,60157000.0
"China, mainland",Raw milk of sheep,1000 USD,310231000.0,320938000.0,317552000.0,336821000.0,386290000.0,387011000.0,362430000.0
"China, mainland",Rice,1000 USD,99098978000.0,100715115000.0,85134405000.0,87620465000.0,89828079000.0,86123012000.0,83015580000.0
"China, mainland",Rye,1000 USD,1420113000.0,881286000.0,848497000.0,803952000.0,824608000.0,776337000.0,858257000.0
"China, mainland",Safflower seed,1000 USD,20034000.0,26867000.0,26435000.0,27615000.0,30120000.0,29631000.0,29076000.0
"China, mainland","Seed cotton, unginned",1000 USD,19515918000.0,21075827000.0,34329467000.0,17237214000.0,23996429000.0,24245463000.0,24865313000.0
"China, mainland",Sesame seed,1000 USD,819541000.0,939584000.0,1050883000.0,783927000.0,1020667000.0,903972000.0,1002930000.0
"China, mainland","Shorn wool, greasy, including fleece-washed shorn wool",1000 USD,3074901000.0,3189872000.0,2943344000.0,2924098000.0,3327908000.0,3134497000.0,3236994000.0
"China, mainland",Silk-worm cocoons suitable for reeling,1000 USD,2769218000.0,2361538000.0,1206775000.0,919680000.0,847359000.0,854547000.0,883281000.0
"China, mainland","Sisal, raw",1000 USD,10070000.0,10426000.0,10147000.0,10248000.0,11101000.0,10756000.0,10827000.0
"China, mainland",Sorghum,1000 USD,775954000.0,934728000.0,967731000.0,923736000.0,1125618000.0,981440000.0,1021236000.0
"China, mainland",Soya beans,1000 USD,9116376000.0,9528916000.0,10755119000.0,15076689000.0,21854372000.0,18615101000.0,14936913000.0
"China, mainland",Spinach,1000 USD,11284417000.0,12929848000.0,18829480000.0,9383413000.0,22997477000.0,17863405000.0,19859523000.0
"China, mainland",Strawberries,1000 USD,7960224000.0,12244827000.0,9958149000.0,9522061000.0,9911463000.0,12248833000.0,10677423000.0
"China, mainland",Sugar beet,1000 USD,643193000.0,811542000.0,865556000.0,864266000.0,617830000.0,686947000.0,678448000.0
"China, mainland",Sugar cane,1000 USD,22525643000.0,23494606000.0,51790669000.0,81715503000.0,36450910000.0,30541216000.0,35568052000.0
"China, mainland",Sunflower seed,1000 USD,5406069000.0,4445431000.0,4681172000.0,2551292000.0,2871057000.0,2542840000.0,4096107000.0
